Temperature,Humidity,Month
15.700,0.950,8
16.044,0.930,8
17.178,0.930,8
17.922,0.890,8
19.883,0.740,8
20.928,0.740,8
22.050,0.650,8
22.172,0.640,8
23.661,0.590,8
22.200,0.600,8
21.967,0.610,8
21.900,0.610,8
20.044,0.730,8
18.867,0.790,8
18.867,0.810,8
17.872,0.900,8
17.222,0.930,8
17.222,0.930,8
16.767,0.970,8
16.689,0.970,8
17.150,0.970,8
14.933,0.960,8
16.622,0.970,8
16.061,0.970,8
15.678,0.960,8
16.133,0.930,8
16.183,0.990,8
17.194,0.940,8
17.778,0.900,8
19.883,0.790,8
19.939,0.790,8
22.622,0.670,8
22.161,0.680,8
21.122,0.780,8
22.200,0.680,8
22.756,0.660,8
22.189,0.680,8
22.083,0.650,8
19.978,0.730,8
18.017,0.780,8
16.250,0.870,8
15.672,0.900,8
15.744,0.900,8
15.072,0.930,8
15.028,0.930,8
15.061,0.880,8
14.539,0.930,8
13.961,0.960,8
13.639,0.960,8
14.006,0.930,8
16.117,0.930,8
17.756,0.890,8
20.028,0.780,8
21.139,0.680,8
21.994,0.690,8
22.272,0.680,8
22.850,0.700,8
23.900,0.610,8
24.978,0.540,8
24.978,0.540,8
25.950,0.470,8
24.978,0.470,8
23.889,0.500,8
21.256,0.590,8
20.972,0.730,8
18.800,0.830,8
17.700,0.910,8
6.572,0.930,11
6.628,0.930,12
6.622,0.960,12
6.622,0.930,12
6.150,0.960,12
6.061,1.000,12
6.061,1.000,12
6.100,0.940,12
6.061,1.000,12
7.150,0.930,12
6.228,0.990,12
7.222,0.930,12
7.756,0.890,12
7.789,0.890,12
7.756,0.890,12
7.756,0.890,12
7.322,0.920,12
7.172,0.930,12
7.150,0.930,12
7.128,0.930,12
7.128,0.930,12
6.622,0.930,12
6.628,0.930,12
6.111,0.960,12
9.044,0.830,12
2.633,0.950,12
8.400,0.930,12
8.356,0.960,12
8.361,0.960,12
7.806,0.960,12
7.128,1.000,12
5.350,0.930,12
6.089,0.990,12
7.711,0.990,12
8.806,0.920,12
8.794,0.830,12
7.778,0.880,12
9.000,0.830,12
7.800,0.880,12
7.800,0.830,12
7.372,0.850,12
6.183,0.850,12
5.050,0.860,12
4.183,0.890,12
2.389,0.920,12
2.894,0.920,12
2.011,0.920,12
1.833,0.920,12
1.872,0.910,12
2.206,0.960,12
1.161,0.920,12
0.567,0.960,12
0.717,0.960,12
0.028,0.960,12
0.978,0.930,12
0.194,0.930,12
1.111,0.920,12
2.250,0.920,12
3.111,0.940,12
6.161,0.790,12
6.189,0.790,12
7.206,0.730,12
7.300,0.720,12
6.111,0.790,12
4.050,0.910,12
2.250,1.000,12
2.700,0.960,12
2.411,0.990,12
2.122,1.000,12
2.172,0.960,12
1.344,1.000,12
2.122,1.000,12
2.372,0.960,12
0.100,0.990,12
1.372,1.000,12
1.372,1.000,12
1.300,0.960,12
1.011,1.000,12
0.767,0.930,12
0.672,0.990,12
0.767,1.000,12
0.789,1.000,12
0.850,0.990,12
1.972,0.930,12
2.044,0.930,12
2.128,0.990,12
2.139,1.000,12
2.161,1.000,12
2.233,0.930,12
2.178,0.920,12
2.178,0.920,12
2.106,0.930,12
1.161,1.000,12
1.672,0.960,12
0.950,1.000,12
1.117,0.960,12
0.533,0.960,12
0.378,0.960,12
-0.483,1.000,12
-0.483,0.960,12
-0.922,1.000,12
-1.039,1.000,12
-1.089,1.000,12
-0.994,1.000,12
-1.089,0.930,12
-1.089,1.000,12
-1.078,1.000,12
-1.061,1.000,12
0.072,0.920,12
0.039,0.930,12
0.044,1.000,12
0.094,1.000,12
0.139,1.000,12
0.072,1.000,12
0.050,1.000,12
0.122,1.000,12
0.050,1.000,12
0.000,0.960,12
0.050,0.960,12
-0.022,1.000,12
-0.072,1.000,12
-0.894,0.970,12
0.439,0.960,12
0.411,0.960,12
-0.094,0.970,12
-0.139,1.000,12
-1.111,1.000,12
-1.033,1.000,12
-1.111,1.000,12
-1.111,1.000,12
-0.161,0.940,12
-0.022,1.000,12
-0.022,1.000,12
0.961,0.930,12
1.067,0.920,12
0.050,1.000,12
0.983,0.930,12
0.050,1.000,12
0.000,0.930,12
-0.839,1.000,12
-1.017,1.000,12
-1.089,1.000,12
-0.972,0.970,12
-1.089,1.000,12
-1.089,0.960,12
-1.567,1.000,12
-1.600,0.960,12
-1.600,0.960,12
-1.161,0.960,12
-1.111,0.930,12
-1.133,0.930,12
-2.122,1.000,12
-2.150,1.000,12
-2.200,1.000,12
-1.189,0.990,12
-1.111,1.000,12
-1.111,1.000,12
-0.133,0.930,12
-0.072,1.000,12
-0.022,1.000,12
-0.139,1.000,12
-0.072,0.930,12
-0.094,0.930,12
-1.111,1.000,12
-1.133,1.000,12
-1.133,1.000,12
-1.250,0.970,12
-1.689,0.960,12
-1.183,0.960,12
-1.744,0.990,12
-1.711,1.000,12
-1.206,0.960,12
-1.867,1.000,12
-1.206,0.930,12
-2.244,1.000,12
-2.239,0.990,12
-2.244,1.000,12
-2.244,1.000,12
-1.322,0.930,12
-1.156,0.930,12
-1.133,1.000,12
-0.250,0.930,12
-0.094,0.930,12
-0.094,0.930,12
-1.000,0.990,12
-1.111,1.000,12
-1.161,1.000,12
-1.061,1.000,12
-1.161,1.000,12
-1.111,0.960,12
-1.161,0.970,12
-1.111,0.960,12
-1.622,1.000,12
0.633,0.960,12
-1.644,1.000,12
-1.644,1.000,12
-1.767,1.000,12
-2.200,1.000,12
-2.150,1.000,12
-2.161,1.000,12
-2.150,1.000,12
-2.150,1.000,12
-0.211,0.930,12
0.000,0.930,12
0.022,0.930,12
0.150,0.990,12
0.022,1.000,12
0.022,1.000,12
0.256,0.990,12
0.072,1.000,12
0.072,1.000,12
0.189,0.990,12
1.111,0.930,12
0.600,0.960,12
0.678,0.990,12
0.600,1.000,12
1.111,0.960,12
2.500,0.870,12
1.183,0.960,12
1.133,0.960,12
1.128,0.960,12
1.133,0.960,12
1.133,1.000,12
1.161,0.990,12
1.133,0.930,12
1.133,0.930,12
1.272,0.930,12
2.244,0.930,12
2.244,0.930,12
2.289,0.990,12
2.267,0.920,12
2.267,0.930,12
1.806,0.960,12
2.244,0.920,12
2.222,0.920,12
2.628,0.910,12
2.756,0.900,12
2.806,0.890,12
3.233,0.840,12
3.289,0.830,12
3.289,0.820,12
1.817,0.890,12
2.778,0.850,12
2.778,0.820,12
2.778,0.830,12
2.778,0.820,12
2.778,0.820,12
2.289,0.840,12
2.244,0.850,12
2.294,0.910,12
2.144,0.920,12
2.222,0.920,12
2.200,0.920,12
2.111,0.930,12
2.222,0.920,12
2.222,0.920,12
1.289,1.000,12
2.222,0.920,12
2.222,0.920,12
2.306,0.920,12
2.222,0.920,12
2.222,0.890,12
2.178,0.900,12
1.689,0.890,12
6.111,0.960,12
-0.289,0.960,12
6.111,0.950,12
6.161,0.920,12
6.072,0.930,12
6.039,0.930,12
6.039,0.930,12
5.972,0.930,12
6.061,0.930,12
7.006,0.860,12
7.617,0.830,12
8.772,0.670,12
8.772,0.710,12
8.811,0.660,12
8.794,0.660,12
7.778,0.760,12
5.461,0.800,12
5.183,0.850,12
3.083,0.890,12
2.617,0.910,12
2.317,0.920,12
1.717,0.960,12
1.067,0.950,12
-0.489,0.960,12
1.689,0.880,12
-0.128,0.920,12
1.622,0.850,12
1.600,0.820,12
0.928,0.830,12
0.922,0.790,12
0.922,0.790,12
0.822,0.760,12
0.900,0.760,12
1.017,0.760,12
1.117,0.750,12
1.206,0.750,12
2.872,0.700,12
3.744,0.640,12
3.889,0.640,12
2.800,0.670,12
0.472,0.790,12
0.050,0.820,12
-1.061,0.880,12
-1.900,0.950,12
-1.039,0.880,12
-1.039,0.920,12
-1.300,0.950,12
-0.900,0.920,12
-0.439,0.920,12
1.006,0.920,12
-0.394,0.920,12
-0.372,0.920,12
-0.311,0.950,12
-1.950,0.990,12
-2.000,0.990,12
-1.011,0.930,12
0.044,0.920,12
0.094,0.920,12
0.956,0.870,12
2.244,0.850,12
2.839,0.760,12
3.706,0.720,12
3.883,0.710,12
2.844,0.820,12
1.356,0.840,12
1.183,0.850,12
1.206,0.850,12
1.072,0.860,12
1.161,0.850,12
0.650,0.920,12
1.056,0.900,12
1.139,0.920,12
0.628,0.920,12
0.683,0.920,12
0.628,0.920,12
1.139,0.920,12
1.083,0.920,12
1.161,0.920,12
1.161,0.920,12
1.083,0.960,12
1.139,0.990,12
2.200,0.920,12
2.711,0.890,12
3.939,0.820,12
3.961,0.880,12
3.961,0.820,12
5.050,0.760,12
4.006,0.810,12
2.544,0.850,12
0.256,0.910,12
0.122,0.920,12
-0.667,0.920,12
-0.967,0.960,12
-0.528,0.960,12
-0.294,0.960,12
-1.011,0.900,12
-1.272,0.920,12
-1.778,0.990,12
-2.233,0.990,12
-2.967,0.940,12
-1.661,0.950,12
-3.322,0.990,12
-2.650,0.920,12
-2.583,0.960,12
-2.333,0.940,12
-0.694,0.940,12
0.228,0.890,12
2.222,0.920,12
2.778,0.910,12
2.650,0.820,12
2.511,0.890,12
2.511,0.860,12
1.789,0.910,12
2.250,0.890,12
2.250,0.890,12
1.689,0.920,12
1.694,0.940,12
1.694,0.940,12
1.150,0.920,12
1.694,0.940,12
1.694,0.940,12
1.150,0.920,12
1.694,0.940,12
1.694,0.940,12
1.150,0.930,12
1.428,0.940,12
1.428,0.940,12
1.133,0.960,12
1.717,0.940,12
1.983,0.920,12
1.750,0.960,12
2.828,0.890,12
3.094,0.870,12
2.722,0.920,12
3.094,0.870,12
3.094,0.870,12
2.767,0.890,12
2.828,0.840,12
2.250,0.900,12
2.194,0.900,12
2.250,0.870,12
2.250,0.870,12
1.706,0.920,12
2.250,0.850,12
2.250,0.820,12
1.939,0.900,12
1.956,0.850,12
1.694,0.910,12
1.150,0.900,12
1.694,0.980,12
1.694,0.980,12
2.022,0.870,12
1.983,0.980,12
2.250,0.960,12
2.128,0.960,12
2.511,0.980,12
3.094,0.920,12
3.811,0.860,12
3.939,0.890,12
3.939,0.890,12
2.817,0.920,12
3.361,0.910,12
3.094,0.920,12
1.733,0.960,12
3.094,0.920,12
3.094,0.920,12
2.728,0.920,12
0.744,0.950,12
0.744,0.930,12
1.933,0.950,12
-0.900,0.940,12
-0.844,0.980,12
-0.961,0.980,12
-1.639,0.960,12
-1.639,0.940,12
-1.017,0.870,12
-1.111,0.920,12
-0.317,0.880,12
0.978,0.760,12
0.528,0.720,12
2.489,0.610,12
1.794,0.470,12
3.017,0.590,12
2.172,0.620,12
0.578,0.570,12
-1.694,0.810,12
-2.511,0.850,12
-2.322,0.800,12
-4.733,0.920,12
-5.000,0.920,12
-4.461,0.820,12
-5.844,0.920,12
-5.844,0.920,12
-5.461,0.770,12
-3.622,0.880,12
-3.306,0.860,12
-5.889,0.850,12
-3.494,0.860,12
-3.761,0.880,12
-7.000,0.850,12
-2.967,0.840,12
-2.172,0.830,12
-1.072,0.780,12
1.983,0.630,12
2.778,0.670,12
2.272,0.670,12
3.889,0.650,12
3.067,0.740,12
0.200,0.810,12
-0.267,0.850,12
-1.639,0.900,12
-2.217,0.860,12
-3.017,0.960,12
-3.017,0.940,12
-3.322,0.870,12
-4.933,0.960,12
-5.000,0.960,12
-5.094,0.920,12
-6.117,0.960,12
-6.650,0.960,12
-5.717,0.970,12
-7.622,0.920,12
-8.594,0.920,12
-7.300,0.960,12
-5.606,0.980,12
-5.344,0.980,12
-5.717,0.960,12
-5.006,0.960,12
-2.922,0.930,12
-2.756,0.990,12
-2.756,1.000,12
-2.733,1.000,12
-2.811,1.000,12
-2.800,1.000,12
-2.778,0.920,12
-2.889,0.930,12
-3.817,1.000,12
-3.817,0.960,12
-4.278,1.000,12
-4.306,1.000,12
-4.306,0.960,12
-3.000,0.960,12
-4.306,0.960,12
-4.256,0.960,12
-4.300,0.960,12
-3.744,0.990,12
-2.728,0.920,12
-2.794,1.000,12
-2.150,0.990,12
-1.061,0.920,12
-0.106,0.930,12
1.117,0.920,12
2.178,0.920,12
2.094,0.930,12
2.267,0.850,12
1.250,0.850,12
0.150,0.860,12
-1.000,0.920,12
-1.117,0.920,12
-1.289,0.930,12
-1.250,0.920,12
-2.822,0.960,12
-2.717,0.960,12
-3.400,0.960,12
-2.133,1.000,12
3.944,0.850,12
-2.200,1.000,12
-1.628,0.960,12
-2.156,1.000,12
-2.128,0.960,12
-2.106,1.000,12
-2.094,1.000,12
-2.061,1.000,12
-0.972,0.990,12
-0.022,0.930,12
1.228,1.000,12
1.317,0.990,12
2.906,0.960,12
2.933,0.990,12
3.950,0.920,12
3.167,0.980,12
3.950,0.920,12
3.928,0.920,12
4.006,0.920,12
5.017,0.860,12
4.506,0.890,12
4.450,0.890,12
4.506,0.890,12
-3.350,0.960,12
-4.178,0.930,12
-2.333,0.960,12
-2.361,0.960,12
-2.072,0.930,12
-2.822,0.930,12
-3.861,0.930,12
-4.044,0.930,12
-3.839,0.920,12
-2.289,0.890,12
-1.367,0.900,12
-0.989,0.880,12
0.122,0.850,12
1.378,0.840,12
2.278,0.790,12
2.250,0.790,12
0.656,0.820,12
-0.533,0.890,12
-1.100,0.910,12
-1.656,0.920,12
-2.256,0.920,12
-2.778,0.920,12
-3.272,0.920,12
-3.378,0.930,12
-3.356,0.880,12
-2.639,0.960,12
-4.489,0.920,12
-5.072,0.930,12
-5.478,0.960,12
-5.050,0.930,12
-4.983,0.920,12
-4.889,0.930,12
-3.889,0.930,12
-2.778,0.860,12
-2.222,0.890,12
-1.161,0.890,12
-0.050,0.860,12
0.239,0.910,12
2.172,0.850,12
1.178,0.920,12
0.328,0.910,12
0.000,0.920,12
-2.061,0.990,12
-0.828,0.920,12
-2.011,0.990,12
-1.500,0.960,12
-0.950,0.960,12
-0.672,0.930,12
4.556,0.850,12
6.272,0.940,12
5.067,0.820,12
5.622,0.820,12
5.689,0.800,12
5.156,0.860,12
5.117,0.860,12
6.167,0.800,12
6.183,0.790,12
7.222,0.790,12
7.894,0.820,12
8.006,0.820,12
10.067,0.770,12
11.972,0.720,12
12.172,0.720,12
11.056,0.800,12
10.789,0.810,12
10.917,0.800,12
9.806,0.830,12
8.711,0.890,12
8.600,0.880,12
8.600,0.850,12
8.311,0.880,12
7.633,0.920,12
7.122,0.920,12
5.661,0.960,12
7.122,0.960,12
7.122,0.960,12
6.767,0.960,12
6.061,1.000,12
7.150,0.930,12
6.994,0.960,12
7.128,1.000,12
7.706,0.960,12
7.889,0.950,12
7.756,0.950,12
8.861,0.930,12
9.989,0.860,12
10.022,0.860,12
8.956,0.930,12
8.022,0.950,12
7.822,0.960,12
7.756,0.960,12
7.250,0.990,12
7.128,0.930,12
6.594,0.960,12
6.061,0.950,12
5.467,0.960,12
4.883,1.000,12
5.783,0.910,12
4.861,0.980,12
4.889,0.980,12
4.828,1.000,12
5.911,0.930,12
4.822,1.000,12
4.861,1.000,12
4.933,1.000,12
7.106,0.930,12
8.728,0.900,12
11.067,0.770,12
12.733,0.720,12
13.500,0.700,12
13.933,0.690,12
12.867,0.760,12
11.344,0.790,12
9.994,0.860,12
9.950,0.830,12
8.889,0.890,12
7.806,0.890,12
8.244,0.840,12
7.567,0.850,12
6.644,0.870,12
6.578,0.870,12
4.756,0.920,12
4.589,0.920,12
5.028,0.930,12
5.222,0.900,12
4.861,0.930,12
5.833,0.870,12
4.711,0.940,12
4.822,0.930,12
5.956,0.870,12
8.478,0.820,12
11.067,0.770,12
12.756,0.690,12
12.972,0.700,12
12.889,0.720,12
12.356,0.740,12
11.322,0.770,12
9.028,0.830,12
7.367,0.930,12
6.500,0.930,12
6.183,0.930,12
7.150,0.890,12
5.656,0.930,12
5.111,0.930,12
5.089,0.930,12
6.422,0.870,12
4.444,0.920,12
3.956,0.920,12
3.056,0.960,12
2.911,0.960,12
3.883,0.920,12
3.967,0.930,12
4.972,0.930,12
7.172,0.860,12
9.900,0.780,12
12.194,0.740,12
13.933,0.670,12
15.211,0.650,12
15.111,0.660,12
13.000,0.720,12
12.350,0.780,12
12.678,0.770,12
12.061,0.750,12
11.972,0.760,12
10.022,0.780,12
10.050,0.770,12
8.400,0.840,12
7.778,0.860,12
7.244,0.860,12
8.194,0.890,12
6.639,0.860,12
6.639,0.860,12
6.628,0.870,12
6.150,0.860,12
6.128,0.860,12
6.056,0.860,12
7.083,0.800,12
8.861,0.780,12
10.950,0.710,12
12.333,0.660,12
13.956,0.590,12
14.194,0.570,12
14.089,0.580,12
12.933,0.640,12
11.456,0.690,12
11.200,0.710,12
11.106,0.670,12
10.028,0.720,12
10.067,0.710,12
9.028,0.740,12
8.956,0.750,12
9.000,0.800,12
-2.144,0.860,1
-2.467,0.890,2
-2.744,0.890,2
-2.189,0.880,2
-2.039,0.870,2
-2.672,0.880,2
-2.606,0.880,2
-2.433,0.890,2
-2.472,0.880,2
-2.406,0.880,2
-2.233,0.890,2
-2.261,0.880,2
-1.172,0.810,2
-1.072,0.820,2
-0.033,0.760,2
-0.033,0.760,2
-1.022,0.820,2
-2.311,0.880,2
-2.311,0.880,2
-1.378,0.890,2
-2.383,0.880,2
-1.922,0.880,2
-1.900,0.890,2
-2.383,0.880,2
-2.783,0.960,2
-1.278,0.960,2
-2.806,0.960,2
-2.733,0.960,2
-2.761,0.960,2
-2.711,1.000,2
-2.200,0.960,2
-2.767,0.990,2
-2.689,1.000,2
-2.528,0.990,2
-2.011,0.990,2
-0.883,0.920,2
-0.911,0.990,2
-0.394,0.980,2
0.222,0.910,2
0.244,0.990,2
0.483,0.970,2
0.178,0.990,2
0.044,0.920,2
-0.078,0.930,2
-1.089,1.000,2
-1.039,0.960,2
-1.544,0.990,2
-1.500,1.000,2
-1.500,1.000,2
-4.250,0.930,2
-0.994,0.960,2
-1.594,0.960,2
-1.806,0.980,2
-2.150,0.960,2
-2.128,0.960,2
-2.411,1.000,2
-1.039,0.990,2
-0.050,0.920,2
0.028,0.990,2
0.022,0.990,2
0.022,0.990,2
0.239,0.920,2
0.117,0.850,2
1.139,0.780,2
0.989,0.790,2
-0.972,0.880,2
-1.017,0.880,2
-1.133,0.910,2
-2.128,0.950,2
-2.222,0.920,2
-3.228,0.910,2
-3.289,0.880,2
-4.261,0.910,2
-3.394,0.800,2
-4.350,0.920,2
-3.794,0.920,2
-4.661,0.910,2
-3.817,0.920,2
-3.817,0.920,2
-2.922,0.860,2
-2.822,0.850,2
-2.200,0.880,2
-0.094,0.820,2
0.117,0.810,2
1.183,0.750,2
1.256,0.740,2
2.267,0.690,2
1.228,0.690,2
1.217,0.690,2
1.061,0.700,2
-0.050,0.820,2
-0.156,0.830,2
-1.139,0.870,2
-0.628,0.800,2
-1.106,0.800,2
-1.694,0.780,2
-2.783,0.780,2
-3.656,0.870,2
-3.733,0.810,2
-4.239,0.840,2
-3.756,0.840,2
-4.822,0.920,2
-3.822,0.840,2
-4.967,0.850,2
-2.783,0.850,2
-2.200,0.810,2
-1.656,0.780,2
-1.039,0.750,2
0.117,0.690,2
1.078,0.640,2
1.139,0.640,2
1.139,0.590,2
0.256,0.620,2
-0.994,0.740,2
-2.156,0.800,2
-2.817,0.840,2
-2.828,0.850,2
-3.750,0.910,2
-4.283,0.910,2
-4.706,0.910,2
-3.711,0.880,2
-2.400,0.950,2
-3.733,0.910,2
-2.689,0.920,2
-2.267,0.880,2
-2.711,0.910,2
-3.750,0.920,2
-3.561,0.920,2
-2.178,0.950,2
-1.089,0.880,2
0.100,0.820,2
0.994,0.760,2
1.089,0.750,2
1.972,0.700,2
1.156,0.690,2
1.083,0.750,2
0.244,0.800,2
-0.028,0.820,2
-0.117,0.820,2
-0.072,0.850,2
-1.206,0.920,2
-1.228,0.920,2
-1.617,0.950,2
-1.761,0.920,2
-2.244,0.920,2
-0.894,0.960,2
-2.806,0.960,2
-2.850,0.960,2
-3.322,0.960,2
-3.822,0.920,2
-4.861,0.920,2
-4.889,0.930,2
-4.867,0.920,2
-3.828,0.920,2
-2.806,0.930,2
-2.694,0.990,2
-2.067,0.990,2
-0.911,0.920,2
-0.867,0.980,2
-0.867,0.980,2
0.244,0.900,2
-0.956,0.990,2
-0.006,0.920,2
0.011,0.860,2
-0.006,0.850,2
-0.028,0.850,2
0.100,0.850,2
0.511,0.790,2
0.022,0.860,2
3.111,0.950,2
-0.489,0.960,2
0.044,0.960,2
0.128,0.960,2
1.111,0.930,2
1.111,0.920,2
1.078,0.930,2
1.183,0.920,2
1.183,0.920,2
1.306,0.930,2
1.267,0.990,2
2.356,0.920,2
2.450,0.990,2
2.422,0.990,2
2.400,1.000,2
3.033,0.950,2
2.933,0.960,2
2.867,0.960,2
2.950,0.960,2
2.894,0.960,2
2.894,0.920,2
3.406,0.930,2
3.367,0.960,2
2.861,0.960,2
0.917,0.960,2
3.256,1.000,2
3.722,0.960,2
3.633,0.960,2
3.233,0.960,2
2.772,0.960,2
3.822,0.930,2
3.811,1.000,2
4.928,1.000,2
6.150,0.930,2
5.989,0.930,2
7.106,0.930,2
7.356,0.910,2
7.211,0.930,2
7.611,0.890,2
5.350,0.850,2
4.022,0.890,2
2.406,0.920,2
1.422,0.920,2
1.256,0.920,2
0.811,0.960,2
1.444,0.950,2
0.761,0.960,2
0.667,0.960,2
2.322,0.840,2
0.600,0.960,2
1.178,0.960,2
2.417,0.900,2
2.217,0.930,2
2.194,0.930,2
1.339,0.980,2
2.756,0.960,2
4.956,0.860,2
7.383,0.830,2
8.839,0.830,2
10.022,0.820,2
11.022,0.660,2
12.194,0.660,2
12.261,0.610,2
11.233,0.650,2
7.956,0.750,2
7.283,0.850,2
7.211,0.800,2
7.150,0.740,2
6.017,0.770,2
5.389,0.750,2
4.833,0.740,2
2.683,0.830,2
3.828,0.850,2
1.761,0.850,2
1.806,0.850,2
3.072,0.820,2
4.050,0.770,2
5.117,0.820,2
4.283,0.880,2
5.117,0.820,2
7.778,0.760,2
9.894,0.710,2
12.172,0.610,2
13.861,0.550,2
13.883,0.440,2
13.006,0.580,2
14.028,0.630,2
12.744,0.620,2
10.133,0.700,2
7.861,0.760,2
7.556,0.780,2
6.039,0.790,2
6.644,0.760,2
7.600,0.760,2
7.128,0.760,2
-2.383,0.880,2
-4.467,0.880,2
-2.917,0.920,2
-2.894,0.920,2
-2.878,0.930,2
-2.917,0.920,2
-2.939,0.930,2
-2.889,0.920,2
-2.939,0.920,2
-2.894,0.920,2
-2.939,0.930,2
-2.894,0.920,2
-2.872,0.920,2
-2.800,0.920,2
-2.844,0.920,2
-3.839,0.920,2
-3.750,0.920,2
-3.839,0.850,2
-3.889,0.920,2
-3.856,0.920,2
-3.889,0.920,2
-4.400,0.920,2
-4.422,0.900,2
-4.350,0.880,2
4.561,0.820,2
5.733,0.860,2
3.383,0.880,2
3.311,0.850,2
2.867,0.880,2
2.361,0.840,2
2.828,0.880,2
2.872,0.890,2
3.889,0.880,2
6.083,0.790,2
8.883,0.710,2
12.244,0.610,2
12.872,0.630,2
13.833,0.580,2
13.983,0.630,2
14.044,0.630,2
14.083,0.630,2
12.194,0.720,2
9.972,0.830,2
9.094,0.820,2
8.906,0.780,2
8.883,0.740,2
8.267,0.770,2
7.317,0.830,2
5.622,0.890,2
5.528,0.940,2
6.544,0.830,2
5.961,0.860,2
4.378,0.900,2
3.839,0.920,2
3.928,0.890,2
4.006,0.900,2
4.883,0.870,2
6.017,0.870,2
7.150,0.870,2
8.956,0.830,2
9.072,0.820,2
10.139,0.810,2
11.250,0.760,2
10.183,0.840,2
10.083,0.820,2
8.956,0.880,2
7.728,0.960,2
7.778,0.960,2
6.206,1.000,2
6.667,0.960,2
6.706,0.960,2
6.083,1.000,2
6.061,0.930,2
2.344,0.850,2
4.994,0.960,2
4.972,0.960,2
4.544,0.990,2
5.022,0.930,2
4.950,0.930,2
4.083,0.990,2
4.928,0.990,2
5.972,0.930,2
7.028,0.880,2
7.644,0.830,2
7.622,0.760,2
7.711,0.720,2
7.667,0.710,2
7.178,0.710,2
6.283,0.760,2
6.039,0.760,2
4.906,0.820,2
4.072,0.820,2
2.778,0.820,2
2.756,0.850,2
1.544,0.880,2
0.644,0.850,2
0.644,0.850,2
1.244,0.900,2
1.089,0.850,2
0.556,0.850,2
-0.022,0.860,2
-0.044,0.860,2
-0.072,0.860,2
-0.100,0.870,2
0.028,0.860,2
2.200,0.790,2
2.933,0.800,2
3.939,0.810,2
4.006,0.810,2
4.367,0.780,2
4.072,0.810,2
4.028,0.810,2
3.361,0.860,2
2.956,0.880,2
2.844,0.890,2
2.767,0.890,2
2.267,0.850,2
1.250,0.910,2
1.250,0.920,2
1.106,0.920,2
1.106,0.920,2
2.561,0.920,2
1.133,0.890,2
1.156,0.880,2
1.694,0.860,2
2.194,0.790,2
1.156,0.850,2
2.206,0.810,2
2.222,0.840,2
2.267,0.840,2
2.883,0.890,2
2.850,0.880,2
3.894,0.880,2
4.911,0.870,2
4.983,0.850,2
5.006,0.920,2
5.917,0.870,2
5.972,0.860,2
4.956,0.920,2
4.956,0.930,2
3.817,0.920,2
3.817,0.920,2
3.467,0.920,2
3.261,0.920,2
3.261,0.910,2
1.067,0.960,2
2.150,0.920,2
2.150,0.920,2
2.261,0.920,2
1.644,0.950,2
2.150,0.910,2
2.094,0.920,2
2.106,0.920,2
1.111,0.990,2
1.222,0.980,2
2.150,0.920,2
2.150,0.920,2
2.228,0.920,2
2.172,0.920,2
2.733,0.890,2
2.289,0.920,2
2.150,0.930,2
2.128,0.920,2
2.078,0.930,2
1.089,0.930,2
1.089,0.960,2
0.656,0.960,2
0.578,0.960,2
0.578,0.960,2
-1.683,0.860,2
0.050,0.990,2
0.556,0.960,2
0.622,0.950,2
1.067,0.890,2
1.067,0.860,2
1.028,0.930,2
1.067,0.920,2
1.089,0.920,2
1.144,0.930,2
1.133,0.920,2
2.150,0.920,2
2.672,0.890,2
2.150,0.860,2
2.156,0.920,2
2.139,0.860,2
1.017,0.920,2
-0.022,0.920,2
0.006,0.930,2
-0.094,0.860,2
-0.650,0.920,2
-1.061,0.920,2
-1.739,0.880,2
-1.739,0.850,2
-3.528,0.850,2
-2.294,0.850,2
-2.756,0.880,2
-2.728,0.790,2
-2.850,0.720,2
-3.917,0.780,2
-3.772,0.780,2
-2.828,0.720,2
-2.244,0.700,2
-2.122,0.740,2
-1.139,0.690,2
-0.072,0.630,2
0.111,0.670,2
0.000,0.630,2
0.050,0.690,2
0.072,0.670,2
-0.050,0.690,2
-1.161,0.690,2
-2.128,0.790,2
-2.300,0.810,2
-2.828,0.780,2
-3.356,0.830,2
-3.989,0.920,2
-4.039,0.920,2
-3.750,0.890,2
-4.039,0.850,2
-4.039,0.850,2
-4.017,0.890,2
-4.067,0.840,2
-4.067,0.840,2
-4.078,0.810,2
-3.961,0.790,2
-2.922,0.720,2
-2.328,0.620,2
-2.300,0.560,2
-2.228,0.610,2
-2.622,0.680,2
-2.711,0.700,2
-2.733,0.700,2
-2.778,0.720,2
-2.800,0.710,2
-3.839,0.840,2
-3.817,0.910,2
-3.861,0.910,2
-4.372,0.910,2
-4.833,0.920,2
-4.906,0.910,2
-4.861,0.920,2
-3.500,0.800,2
-4.861,0.880,2
-4.350,0.840,2
-4.361,0.860,2
-4.883,0.840,2
-3.911,0.790,2
-4.022,0.810,2
-3.861,0.790,2
-3.861,0.790,2
-3.928,0.850,2
-2.822,0.720,2
-2.822,0.790,2
-2.406,0.770,2
-2.244,0.760,2
-2.244,0.700,2
-2.789,0.730,2
-2.800,0.780,2
-2.800,0.780,2
-2.850,0.730,2
-2.822,0.780,2
-3.333,0.780,2
-3.389,0.820,2
-3.400,0.790,2
-3.400,0.810,2
-4.856,0.910,2
-3.911,0.840,2
-3.911,0.810,2
-4.378,0.870,2
-4.422,0.840,2
-3.933,0.840,2
-3.972,0.800,2
-3.933,0.780,2
-3.956,0.790,2
-3.922,0.800,2
